Reference,gr,Latitude,Longitude
TBM2013122107,005,27.901983,-82.6515
TBM2013122108,005,27.9006,-82.652333
TBM2013122109,005,27.900183,-82.654
TBM2013122110,005,27.899833,-82.654666
TBM2013122111,005,27.8995,-82.6549
TBM2013122112,005,27.8998,-82.6555
TBM2013124101,023,27.856666,-82.38725
TBM2013124102,023,27.858216,-82.384266
TBM2013124103,023,27.860233,-82.380483
TBM2013124104,023,27.856466,-82.3674
TBM2013124105,023,27.85625,-82.362633
TBM2013124106,023,27.854266,-82.36105
TBM2013124107,300,27.85725,-82.360883
TBM2013124108,300,27.857566,-82.374566
TBM2013124109,300,27.858066,-82.378833
TBM2013124110,300,27.854316,-82.39285
TBM2013124201,023,27.86715,-82.317866
TBM2013124202,023,27.87065,-82.311433
TBM2013124203,023,27.885516,-82.302066
TBM2013124204,023,27.882083,-82.2994
TBM2013124205,023,27.870033,-82.311633
TBM2013124206,023,27.868783,-82.325116
TBM2013124207,023,27.863183,-82.334833
TBM2013124208,023,27.856433,-82.35395
TBM2013124209,300,27.859366,-82.3445
TBM2013124210,300,27.86325,-82.3375
TBM2014010101,300,27.714683,-82.47695
TBM2014010102,300,27.71185,-82.462583
TBM2014010103,300,27.708766,-82.463483
TBM2014010104,023,27.712216,-82.462066
TBM2014010105,023,27.71855,-82.445516
TBM2014010106,023,27.717016,-82.436183
TBM2014010107,023,27.707033,-82.454766
TBM2014010108,023,27.70385,-82.4495
TBM2014010109,023,27.688833,-82.4465
TBM2014010110,023,27.680233,-82.431833
TBM2014010111,023,27.66665,-82.432183
TBM2014010112,023,27.6695,-82.428016
TBM2014010113,300,27.66895,-82.424483
TBM2014010114,300,27.675016,-82.4357
TBM2014010115,300,27.690016,-82.448816
TBM2014010201,020,27.6769,-82.515083
TBM2014010202,300,27.588266,-82.6199
TBM2014010203,160,27.609883,-82.565616
TBM2014010204,020,27.677633,-82.518983
TBM2014010205,160,27.6775,-82.517616
TBM2014010301,160,27.532483,-82.64135
TBM2014010302,020,27.544183,-82.607666
TBM2014010303,020,27.542166,-82.611916
TBM2014010304,160,27.571033,-82.571366
TBM2014010305,020,27.5674,-82.5653
TBM2014010306,020,27.56885,-82.57345
TBM2014010307,160,27.516966,-82.593916
TBM2014010308,020,27.503416,-82.589883
TBM2014010401,300,27.5578,-82.682733
TBM2014010402,160,27.618966,-82.71855
TBM2014010403,020,27.635216,-82.70375
TBM2014010404,020,27.65195,-82.715916000000007
TBM2014010405,020,27.653683,-82.742233
TBM2014010406,160,27.661716,-82.728
TBM2014010407,160,27.625883,-82.7181
TBM2014010501,020,27.8065,-82.6088
TBM2014010502,020,27.80265,-82.61755
TBM2014010503,160,27.8164,-82.615933
TBM2014010504,160,27.837666,-82.605316
TBM2014010505,020,27.838766,-82.604616
TBM2014010506,300,27.82245,-82.58385
TBM2014010507,020,27.842766,-82.54485
TBM2014010508,160,27.849766,-82.55515
TBM2014010601,020,27.913133,-82.44535
TBM2014010602,160,27.94095,-82.4327
TBM2014010603,020,27.86735,-82.424083
TBM2014010604,160,27.8451,-82.417516
TBM2014010605,160,27.8461,-82.415216
TBM2014010606,160,27.792316,-82.419783
TBM2014010607,020,27.8054,-82.444016
TBM2014010701,020,28.00575,-82.639316
TBM2014010702,020,27.989983,-82.684883
TBM2014010703,020,27.9537,-82.69665
TBM2014010704,300,27.934716,-82.69185
TBM2014010705,020,27.922016,-82.6731
TBM2014010706,020,27.899166,-82.62835
TBM2014010707,300,27.892566,-82.583516
TBM2014010708,020,27.861033,-82.620933
TBM2014010709,300,27.922883,-82.5961
TBM2014010801,300,27.9411,-82.450666
TBM2014010802,020,27.92975,-82.475366
TBM2014010803,020,27.881033,-82.481416
TBM2014010804,020,27.87595,-82.485183
TBM2014010805,020,27.865333,-82.48835
TBM2014010806,020,27.720666,-82.495216
TBM2014010807,300,27.74365,-82.494983
TBM2014010808,020,27.754116,-82.46935
TBM2014010809,300,27.86595,-82.42815
TBM2014010810,300,27.947766,-82.39125
TBM2014010901,160,27.950216,-82.547083
TBM2014010902,020,27.92825,-82.531083
TBM2014010903,020,27.8974,-82.532283
TBM2014010904,160,27.87155,-82.606366
TBM2014010905,160,27.888033,-82.635833
TBM2014010906,160,27.900683,-82.640366
TBM2014010907,160,28.001366,-82.615533
TBM2014011001,300,27.48995,-82.509666
TBM2014011002,300,27.473316,-82.496483
TBM2014011003,023,27.47185,-82.492133
TBM2014011004,023,27.483783,-82.497416
TBM2014011005,023,27.485933,-82.502233
TBM2014011006,023,27.48785,-82.5067
TBM2014011007,023,27.48645,-82.520866
TBM2014011008,023,27.502783,-82.531816
TBM2014011009,023,27.499866,-82.547583
TBM2014011010,300,27.502933,-82.5523
TBM2014011011,300,27.5066,-82.524033
TBM2014011012,300,27.52655,-82.502583
TBM2014011013,023,27.529,-82.500133
TBM2014011014,023,27.521933,-82.49675
TBM2014011015,023,27.527866,-82.479483
TBM2014011016,023,27.52635,-82.477066
TBM2014011101,300,27.733883,-82.69375
TBM2014011102,020,27.743516,-82.729483
TBM2014011103,300,27.6546,-82.6905
TBM2014011104,020,27.690683,-82.677766
TBM2014011105,300,27.677033,-82.63005
TBM2014011106,300,27.697583,-82.562316
TBM2014011107,300,27.7719,-82.594083
TBM2014011108,020,27.7563,-82.628333
TBM2014013001,005,27.678316,-82.447066
TBM2014013002,005,27.678227,-82.44715
TBM2014013003,005,27.679483,-82.444016
TBM2014013004,005,27.679483,-82.44395
TBM2014013005,005,27.678864,-82.442383
TBM2014013006,005,27.678833,-82.442416
TBM2014013101,005,27.59595,-82.559816
TBM2014013102,005,27.596,-82.559733
TBM2014013103,005,27.59605,-82.558383
TBM2014013104,005,27.596,-82.5586
TBM2014013105,005,27.592683,-82.554833
TBM2014013106,005,27.592633,-82.5548
TBM2014013201,005,27.993383,-82.686283
TBM2014013202,005,27.993433,-82.686533
TBM2014013203,005,27.994316,-82.68925
TBM2014013204,005,27.994366,-82.689116
TBM2014013205,005,27.995316,-82.68885
TBM2014013206,005,27.995283,-82.689
TBM2014013207,005,28.01925,-82.68595
TBM2014013208,005,28.019283,-82.685866
TBM2014013209,005,28.018066,-82.687533
TBM2014013210,005,28.018216,-82.687533
TBM2014013211,005,28.019166,-82.688772
TBM2014013212,005,28.019183,-82.688783
TBM2014013401,005,27.480316,-82.5203
TBM2014013402,005,27.480133,-82.520483
TBM2014013403,005,27.478383,-82.520483
TBM2014013404,005,27.4782,-82.520516
TBM2014013405,005,27.477866,-82.521
TBM2014013406,005,27.477883,-82.520966
TBM2014013501,005,28.035116,-82.636366
TBM2014013502,005,28.03505,-82.636533
TBM2014013503,005,28.032916,-82.635683
TBM2014013504,005,28.033016,-82.635716
TBM2014013505,005,28.031066,-82.633733
TBM2014013506,005,28.0312,-82.633733
TBM2014013601,005,27.989443,-82.560016
TBM2014013602,005,27.989443,-82.5601
TBM2014013603,005,27.985116,-82.560223
TBM2014013604,005,27.9852,-82.560266
TBM2014013605,005,27.982316,-82.560766
TBM2014013606,005,27.982283,-82.5608
TBM2014014101,300,27.86315,-82.339916
TBM2014014102,300,27.858616,-82.345266
TBM2014014103,023,27.8581,-82.3479
TBM2014014104,023,27.858166,-82.351483
TBM2014014105,023,27.86615,-82.31665
TBM2014014106,023,27.869766,-82.324816
TBM2014014107,023,27.876616,-82.31215
TBM2014014108,023,27.878083,-82.31315
TBM2014014109,023,27.884283,-82.3085
TBM2014014110,023,27.88465,-82.3076
TBM2014014201,300,27.857416,-82.389083
TBM2014014202,300,27.857833,-82.387966
TBM2014014203,023,27.855733,-82.38945
TBM2014014204,023,27.8571,-82.3808
TBM2014014205,023,27.855233,-82.374033
TBM2014014206,023,27.8593,-82.3555
TBM2014014207,023,27.85645,-82.376433
TBM2014014208,023,27.8564,-82.377233
TBM2014014209,300,27.856983,-82.3737
TBM2014014210,300,27.8579,-82.37585
TBM2014020101,160,27.675583,-82.734816
TBM2014020102,160,27.64555,-82.738266
TBM2014020103,020,27.67285,-82.685433
TBM2014020104,160,27.68875,-82.680033
TBM2014020105,160,27.742016,-82.630666
TBM2014020106,160,27.7406,-82.637983
TBM2014020201,020,27.534933,-82.594466
TBM2014020202,020,27.537066,-82.652233
TBM2014020203,300,27.532366,-82.667633
TBM2014020204,300,27.5424,-82.6775
TBM2014020205,300,27.54295,-82.727983
TBM2014020206,020,27.514,-82.709383
TBM2014020207,160,27.513,-82.687233
TBM2014020208,020,27.517516,-82.68315
TBM2014020301,020,27.998233,-82.680466
TBM2014020302,020,28.006483,-82.64385
TBM2014020303,020,28.0093,-82.62465
TBM2014020304,160,27.993266,-82.62125
TBM2014020305,160,27.905616,-82.64835
TBM2014020306,020,27.924,-82.7001
TBM2014020307,160,27.925816,-82.692266
TBM2014020308,020,27.967616,-82.6903
TBM2014020401,020,27.826616,-82.604966
TBM2014020402,020,27.826,-82.597233
TBM2014020403,020,27.790383,-82.620933
TBM2014020404,160,27.847333,-82.552533
TBM2014020405,160,27.86615,-82.6041
TBM2014020406,160,27.88835,-82.626883
TBM2014020501,020,27.885866,-82.480633
TBM2014020502,020,27.874583,-82.48525
TBM2014020503,160,27.837733,-82.441
TBM2014020504,160,27.792033,-82.404166
TBM2014020505,160,27.814016,-82.402766
TBM2014020506,160,27.92605,-82.41995
TBM2014020507,020,27.911633,-82.446183
TBM2014020601,023,27.493983,-82.521466
TBM2014020602,023,27.47915,-82.501
TBM2014020603,023,27.485583,-82.49985
TBM2014020604,023,27.484283,-82.497466
TBM2014020605,023,27.470583,-82.492833
TBM2014020606,300,27.492766,-82.514016
TBM2014020607,300,27.493883,-82.51935
TBM2014020608,300,27.506566,-82.56605
TBM2014020609,023,27.510633,-82.555
TBM2014020610,023,27.517816,-82.518366
TBM2014020611,023,27.52065,-82.504916
TBM2014020612,023,27.530016,-82.498583
TBM2014020613,023,27.517883,-82.478766
TBM2014020614,023,27.518283,-82.4761
TBM2014020615,300,27.518083,-82.483916
TBM2014020616,300,27.520016,-82.4842
TBM2014020701,020,27.86335,-82.430466
TBM2014020702,020,27.867916,-82.438016
TBM2014020703,300,27.884116,-82.423966
TBM2014020704,300,27.87535,-82.411466
TBM2014020705,300,27.9419,-82.412333
TBM2014020706,020,27.9407,-82.413833
TBM2014020707,020,27.929366,-82.414683
TBM2014020708,300,27.787816,-82.457116
TBM2014020709,020,27.82515,-82.3958
TBM2014020801,160,27.52675,-82.60135
TBM2014020802,160,27.5712,-82.56315
TBM2014020803,160,27.544,-82.586333
TBM2014020804,160,27.585383,-82.612716
TBM2014020805,020,27.5888,-82.604866
TBM2014020806,020,27.66995,-82.5384
TBM2014020807,020,27.6779,-82.539416
TBM2014020901,020,27.737016,-82.694216
TBM2014020902,020,27.718433,-82.70085
TBM2014020903,020,27.70925,-82.70575
TBM2014020904,300,27.6503,-82.739883
TBM2014020905,300,27.6329,-82.714883
TBM2014020906,020,27.618083,-82.721816
TBM2014020907,020,27.689866,-82.64475
TBM2014020908,300,27.740383,-82.637033
TBM2014021001,023,27.700333,-82.4539
TBM2014021002,023,27.708016,-82.4679
TBM2014021003,023,27.709933,-82.482466
TBM2014021004,020,27.709933,-82.4825
TBM2014021005,023,27.7186,-82.475816
TBM2014021006,023,27.718116,-82.471566
TBM2014021007,300,27.717766,-82.479116
TBM2014021008,300,27.711583,-82.47075
TBM2014021009,300,27.7074,-82.44825
TBM2014021010,300,27.695466,-82.457983
TBM2014021011,300,27.667016,-82.4375
TBM2014021012,023,27.668783,-82.4285
TBM2014021013,023,27.669,-82.420583
TBM2014021014,023,27.685866,-82.434483
TBM2014021015,023,27.679933,-82.441366
TBM2014021016,300,27.684183,-82.444033
TBM2014021101,300,27.844,-82.558933
TBM2014021102,020,27.832333,-82.562933
TBM2014021103,020,27.862766,-82.591583
TBM2014021104,300,27.871133,-82.608166
TBM2014021105,300,27.913916,-82.562333
TBM2014021106,020,27.938516,-82.558183
TBM2014021107,020,27.937433,-82.533316
TBM2014021108,300,27.917283,-82.5436
TBM2014021109,300,27.9039,-82.5443
TBM2014024101,300,27.859116,-82.384366
TBM2014024102,300,27.858733,-82.384966
TBM2014024103,023,27.854183,-82.3926
TBM2014024104,023,27.8588,-82.3782
TBM2014024105,023,27.859816,-82.378016
TBM2014024106,023,27.855116,-82.37325
TBM2014024107,023,27.856466,-82.365066
TBM2014024108,023,27.859116,-82.36425
TBM2014024109,300,27.857816,-82.36675
TBM2014024110,300,27.858083,-82.368883
TBM2014024201,023,27.869683,-82.3246
TBM2014024202,023,27.8752,-82.311383
TBM2014024203,023,27.880633,-82.3121
TBM2014024204,023,27.878166,-82.2973
TBM2014024205,023,27.878616,-82.298216
TBM2014024206,023,27.866133,-82.330616
TBM2014024207,023,27.86375,-82.337383
TBM2014024208,023,27.861866,-82.343283
TBM2014024209,300,27.85645,-82.3499
TBM2014024210,300,27.86265,-82.338216
TBM2014030101,020,27.96175,-82.548816
TBM2014030201,020,27.561616,-82.570516
TBM2014030202,160,27.543733,-82.6054
TBM2014030203,020,27.58575,-82.61645
TBM2014030204,020,27.5377,-82.650383
TBM2014030205,020,27.503683,-82.599216
TBM2014030206,020,27.499766,-82.576066
TBM2014030207,300,27.514966,-82.6256
TBM2014030208,160,27.51005,-82.621133
TBM2014030301,020,27.66435,-82.68165
TBM2014030302,020,27.650733,-82.6749
TBM2014030303,160,27.6778,-82.679
TBM2014030304,160,27.673,-82.721716
TBM2014030305,160,27.639216,-82.710016
TBM2014030401,023,27.5126,-82.558233
TBM2014030402,023,27.51005,-82.568566
TBM2014030403,300,27.504133,-82.562033
TBM2014030404,300,27.513833,-82.522416
TBM2014030405,300,27.5255,-82.488766
TBM2014030406,023,27.52155,-82.491016
TBM2014030407,023,27.511983,-82.507033
TBM2014030408,023,27.510916,-82.506133
TBM2014030409,023,27.498816,-82.521116
TBM2014030410,023,27.486383,-82.520483
TBM2014030411,023,27.481016,-82.519816
TBM2014030412,023,27.483483,-82.516916
TBM2014030413,023,27.478683,-82.499916
TBM2014030414,300,27.469333,-82.4928
TBM2014030415,023,27.491766,-82.511283
TBM2014030416,300,27.491983,-82.512233
TBM2014030501,300,27.647383,-82.65445
TBM2014030502,300,27.565616,-82.718783
TBM2014030503,020,27.61705,-82.723933
TBM2014030504,020,27.645733,-82.74
TBM2014030505,020,27.657983,-82.722716
TBM2014030506,300,27.74105,-82.715433
TBM2014030601,020,27.940016,-82.433333
TBM2014030602,020,27.842916,-82.4198
TBM2014030603,160,27.83875,-82.440066
TBM2014030604,020,27.837533,-82.44035
TBM2014030605,020,27.8148,-82.403233
TBM2014030606,160,27.814083,-82.399383
TBM2014030607,160,27.874683,-82.4246
TBM2014030701,023,27.691366,-82.445966
TBM2014030702,023,27.683683,-82.4459
TBM2014030703,023,27.681433,-82.441566
TBM2014030704,023,27.683283,-82.43655
TBM2014030705,300,27.686683,-82.44585
TBM2014030706,300,27.68825,-82.450283
TBM2014030707,300,27.668016,-82.42775
TBM2014030708,300,27.71755,-82.453233
TBM2014030709,023,27.717416,-82.4524
TBM2014030710,023,27.71285,-82.4552
TBM2014030711,023,27.7071,-82.45215
TBM2014030712,023,27.709866,-82.475366
TBM2014030713,023,27.710666,-82.483266
TBM2014030714,300,27.7104,-82.466983
TBM2014030715,300,27.713016,-82.463416
TBM2014030801,160,27.849,-82.55475
TBM2014030802,160,27.8506,-82.54765
TBM2014030803,160,27.833533,-82.52515
TBM2014030804,020,27.827066,-82.511083
TBM2014030805,020,27.8425,-82.616916
TBM2014030806,160,27.852466,-82.61095
TBM2014030901,020,27.786166,-82.62215
TBM2014030902,020,27.802233,-82.603616
TBM2014030903,020,27.80335,-82.6034
TBM2014030904,020,27.835266,-82.583183
TBM2014030905,300,27.86425,-82.56385
TBM2014030906,300,27.812033,-82.553716
TBM2014030907,300,27.7752,-82.5952
TBM2014030908,020,27.75585,-82.629033
TBM2014031001,160,27.69725,-82.5161
TBM2014031002,160,27.7189,-82.4848
TBM2014031003,020,27.622983,-82.5717
TBM2014031004,300,27.655783,-82.5579
TBM2014031005,020,27.65065,-82.550816
TBM2014031006,160,27.673833,-82.518016
TBM2014031007,160,27.676533,-82.506783
TBM2014031101,300,27.877683,-82.415633
TBM2014031102,020,27.855333,-82.478766
TBM2014031103,020,27.8535,-82.47825
TBM2014031104,300,27.8089,-82.470966
TBM2014031105,300,27.771,-82.493216
TBM2014031106,300,27.728016,-82.481783
TBM2014031107,020,27.775833,-82.43525
TBM2014031108,020,27.806733,-82.4435
TBM2014031201,160,27.98645,-82.609366
TBM2014031202,160,27.973483,-82.606066
TBM2014031203,020,27.970333,-82.610366
TBM2014031204,160,27.940383,-82.549583
TBM2014031205,020,27.9263,-82.532633
TBM2014031206,160,27.89785,-82.6432
TBM2014031301,300,27.934933,-82.565683
TBM2014031302,020,27.922366,-82.647716
TBM2014031303,300,27.924566,-82.685133
TBM2014031304,020,27.92395,-82.700233
TBM2014031305,300,27.977116,-82.672416
TBM2014031306,020,28.028733,-82.690483
TBM2014031307,020,28.008733,-82.619833
TBM2014032001,005,27.9058,-82.670783
TBM2014032002,005,27.905865,-82.670743
TBM2014032003,005,27.907409,-82.6701
TBM2014032004,005,27.907714,-82.670859
TBM2014032005,005,27.907783,-82.670816
TBM2014032006,005,27.908433,-82.670966
TBM2014032007,005,27.908377,-82.671016
TBM2014032008,005,27.907339,-82.670966
TBM2014032009,005,27.906583,-82.671098
TBM2014032010,005,27.9065,-82.670428
TBM2014032011,005,27.906799,-82.67005
TBM2014032012,005,27.905,-82.663283
TBM2014032013,005,27.90513,-82.6633
TBM2014032014,005,27.905233,-82.663284
TBM2014032015,005,27.905309,-82.663235
TBM2014032016,005,27.905416,-82.662966
TBM2014032101,005,27.9011,-82.6476
TBM2014032102,005,27.9015,-82.648
TBM2014032103,005,27.903266,-82.647716
TBM2014032104,005,27.9027,-82.64835
TBM2014032105,005,27.902283,-82.648966
TBM2014032106,005,27.902183,-82.651
TBM2014032107,005,27.902066,-82.6514
TBM2014032108,005,27.9017,-82.651783
TBM2014032109,005,27.900116,-82.653883
TBM2014032110,005,27.8998,-82.654733
TBM2014032111,005,27.900033,-82.6556
TBM2014032112,005,27.9,-82.6555
TBM2014033001,005,27.4783,-82.522416
TBM2014033002,005,27.478333,-82.522616
TBM2014033003,005,27.478616,-82.520083
TBM2014033004,005,27.478833,-82.52005
TBM2014033005,005,27.480983,-82.519983
TBM2014033006,005,27.4811,-82.519783
TBM2014033101,005,28.019116,-82.686133
TBM2014033102,005,28.019116,-82.68615
TBM2014033103,005,28.0182,-82.687533
TBM2014033104,005,28.018233,-82.687533
TBM2014033105,005,28.019083,-82.68795
TBM2014033106,005,28.019066,-82.6879
TBM2014033107,005,27.99365,-82.68711
TBM2014033108,005,27.9937,-82.687083
TBM2014033109,005,27.994133,-82.68875
TBM2014033110,005,27.994133,-82.68875
TBM2014033111,005,27.9946,-82.68885
TBM2014033112,005,27.994666,-82.68885
TBM2014033201,005,27.678983,-82.4426
TBM2014033202,005,27.6789,-82.442666
TBM2014033203,005,27.678133,-82.446483
TBM2014033204,005,27.678066,-82.44645
TBM2014033205,005,27.679783,-82.44825
TBM2014033206,005,27.679866,-82.448266
TBM2014033301,005,27.987333,-82.560116
TBM2014033302,005,27.98745,-82.560233
TBM2014033303,005,27.986183,-82.56015
TBM2014033304,005,27.9864,-82.56015
TBM2014033305,005,27.982166,-82.56105
TBM2014033306,005,27.982183,-82.561183
TBM2014033401,005,27.596033,-82.559816
TBM2014033402,005,27.595883,-82.5599
TBM2014033403,005,27.596548,-82.55685
TBM2014033404,005,27.596416,-82.556816
TBM2014033405,005,27.591416,-82.5555
TBM2014033406,005,27.591866,-82.554966
TBM2014033501,005,28.035716,-82.637267
TBM2014033502,005,28.03555,-82.6374
TBM2014033503,005,28.033403,-82.63615
TBM2014033504,005,28.033383,-82.63625
TBM2014033505,005,28.031883,-82.634716
TBM2014033506,005,28.03195,-82.634833
TBM2014034101,023,27.858333,-82.382666
TBM2014034102,023,27.859133,-82.364183
TBM2014034103,023,27.856233,-82.36254
TBM2014034104,023,27.859216,-82.3532
TBM2014034105,023,27.85645,-82.36635
TBM2014034106,300,27.857316,-82.363816
TBM2014034107,300,27.857783,-82.37285
TBM2014034108,300,27.858816,-82.385133
TBM2014034109,300,27.858433,-82.38755
TBM2014034110,023,27.860483,-82.380983
TBM2014034201,023,27.880916,-82.300133
TBM2014034202,023,27.88525,-82.30368
TBM2014034203,023,27.873516,-82.310133
TBM2014034204,023,27.867433,-82.312783
TBM2014034205,023,27.8678,-82.322833
TBM2014034206,023,27.868566,-82.323983
TBM2014034207,023,27.861116,-82.34235
TBM2014034208,023,27.858083,-82.348233
TBM2014034209,300,27.856433,-82.350583
TBM2014034210,300,27.86315,-82.341316
TBM2014040101,020,27.860983,-82.623083
TBM2014040102,300,27.863583,-82.61355
TBM2014040103,020,27.891283,-82.62715
TBM2014040104,020,27.89175,-82.6279
TBM2014040105,020,27.90995,-82.6275
TBM2014040106,300,27.908933,-82.602383
TBM2014040107,020,27.93605,-82.5626
TBM2014040108,300,27.897833,-82.549666
TBM2014040109,020,27.88845,-82.541183
TBM2014040110,020,27.881566,-82.5374
TBM2014040201,020,27.5114,-82.573716
TBM2014040202,300,27.508783,-82.6005
TBM2014040203,020,27.509733,-82.6162
TBM2014040204,300,27.563316,-82.705733
TBM2014040205,020,27.517233,-82.688266
TBM2014040206,020,27.518916,-82.675833
TBM2014040207,300,27.545433,-82.63955
TBM2014040208,020,27.562466,-82.622016
TBM2014040301,023,27.493083,-82.523666
TBM2014040302,023,27.491216,-82.512416
TBM2014040303,023,27.482666,-82.496833
TBM2014040304,023,27.472266,-82.492183
TBM2014040305,300,27.473533,-82.49675
TBM2014040306,300,27.48375,-82.500933
TBM2014040307,023,27.489,-82.5087
TBM2014040308,023,27.512633,-82.5065
TBM2014040309,023,27.521483,-82.5009
TBM2014040310,023,27.52275,-82.492633
TBM2014040311,023,27.52165,-82.49095
TBM2014040312,023,27.521316,-82.513866
TBM2014040313,023,27.51335,-82.564766
TBM2014040314,300,27.5054,-82.571166
TBM2014040315,300,27.50885,-82.553833
TBM2014040316,300,27.509716,-82.527183
TBM2014040401,160,27.522233,-82.642216
TBM2014040402,160,27.502033,-82.6866
TBM2014040403,020,27.594433,-82.581966
TBM2014040404,160,27.656333,-82.547866
TBM2014040405,160,27.648633,-82.552033
TBM2014040406,020,27.554183,-82.574516
TBM2014040407,160,27.548533,-82.58175
TBM2014040501,020,27.734733,-82.639116
TBM2014040502,300,27.722483,-82.631266
TBM2014040503,300,27.700183,-82.662383
TBM2014040504,020,27.6782,-82.667516
TBM2014040505,020,27.699216,-82.721233
TBM2014040506,020,27.709183,-82.731166
TBM2014040507,020,27.73675,-82.703416
TBM2014040508,300,27.703333,-82.6815
TBM2014040601,023,27.69475,-82.458166
TBM2014040602,023,27.674616,-82.434416
TBM2014040603,300,27.678083,-82.431383
TBM2014040604,300,27.6883,-82.440316
TBM2014040605,300,27.684783,-82.440733
TBM2014040606,023,27.68385,-82.436616
TBM2014040607,023,27.6892,-82.440566
TBM2014040608,023,27.713266,-82.45545
TBM2014040609,023,27.716233,-82.4506
TBM2014040610,023,27.715633,-82.459183
TBM2014040611,023,27.712416,-82.463516
TBM2014040612,023,27.70855,-82.46455
TBM2014040613,300,27.704583,-82.4557
TBM2014040614,300,27.7067,-82.460633
TBM2014040615,300,27.7117,-82.457066
TBM2014040701,020,27.650666,-82.6748
TBM2014040702,160,27.6539,-82.716216
TBM2014040703,160,27.6439,-82.7316
TBM2014040704,160,27.646266,-82.740116
TBM2014040801,300,27.90045,-82.456
TBM2014040802,020,27.913816,-82.4626
TBM2014040803,020,27.91095,-82.490066
TBM2014040804,020,27.869233,-82.4667
TBM2014040805,300,27.856016,-82.426033
TBM2014040806,300,27.858483,-82.386016
TBM2014040807,020,27.856533,-82.3887
TBM2014040808,020,27.898833,-82.433966
TBM2014040809,020,27.946166,-82.391583
TBM2014040810,020,27.927166,-82.41525
TBM2014040901,160,28.002183,-82.626733
TBM2014040902,160,28.00735,-82.664216
TBM2014040903,160,28.025,-82.6651
TBM2014040904,020,27.963083,-82.686683
TBM2014040905,300,27.958066,-82.68415
TBM2014040906,160,27.95745,-82.71305
TBM2014040907,020,27.925916,-82.701566
TBM2014041001,160,27.814583,-82.395466
TBM2014041002,020,27.811016,-82.4103
TBM2014041003,020,27.742283,-82.48535
TBM2014041004,160,27.718733,-82.495316
TBM2014041005,160,27.724316,-82.476733
TBM2014041006,160,27.747166,-82.4769
TBM2014041101,160,27.87365,-82.5989
TBM2014041102,160,27.855483,-82.553083
TBM2014041103,160,27.85215,-82.550283
TBM2014041104,020,27.845616,-82.547833
TBM2014041105,300,27.785533,-82.48915
TBM2014041106,300,27.813616,-82.545416
TBM2014041201,020,27.784616,-82.622633
TBM2014041202,160,27.78585,-82.622466
TBM2014041203,020,27.7549,-82.627716
TBM2014044101,023,27.855183,-82.39455
TBM2014044102,300,27.857833,-82.389
TBM2014044103,300,27.858883,-82.385683
TBM2014044104,300,27.857433,-82.376683
TBM2014044105,300,27.857233,-82.363983
TBM2014044106,023,27.855433,-82.361183
TBM2014044107,023,27.853933,-82.3603
TBM2014044108,023,27.856633,-82.357216
TBM2014044109,023,27.858083,-82.359366
TBM2014044110,023,27.858816,-82.378616
TBM2014044201,023,27.866633,-82.319016
TBM2014044202,023,27.876,-82.31177
TBM2014044203,023,27.88095,-82.300066
TBM2014044204,023,27.883483,-82.309716
TBM2014044205,023,27.8644,-82.313916
TBM2014044206,023,27.864866,-82.334466
TBM2014044207,023,27.863816,-82.341566
TBM2014044208,023,27.858133,-82.349716
TBM2014044209,300,27.857233,-82.348483
TBM2014044210,300,27.862966,-82.341616
TBM2014050101,160,27.63565,-82.734433
TBM2014050102,020,27.663633,-82.730616
TBM2014050103,020,27.7214,-82.736683
TBM2014050104,160,27.68725,-82.679666
TBM2014050105,020,27.668766,-82.691216
TBM2014050106,160,27.656983,-82.676
TBM2014050107,020,27.660866,-82.700033
TBM2014050201,300,27.542666,-82.613
TBM2014050202,300,27.53475,-82.661283
TBM2014050203,300,27.543966,-82.675733
TBM2014050204,020,27.5548,-82.631833
TBM2014050205,300,27.576333,-82.6668
TBM2014050206,300,27.604466,-82.578033
TBM2014050207,300,27.622733,-82.57255
TBM2014050208,300,27.64635,-82.558133
TBM2014050301,300,27.6453,-82.686333
TBM2014050302,300,27.649066,-82.6956
TBM2014050303,300,27.649516,-82.710383
TBM2014050304,300,27.653316,-82.697733
TBM2014050305,300,27.736166,-82.696533
TBM2014050306,020,27.7365,-82.693866
TBM2014050307,300,27.6795,-82.658916
TBM2014050308,300,27.699733,-82.643983
TBM2014050401,300,27.6985,-82.4564
TBM2014050402,300,27.667583,-82.430183
TBM2014050403,023,27.6671,-82.41805
TBM2014050404,023,27.684216,-82.432166
TBM2014050405,023,27.689283,-82.442
TBM2014050406,023,27.689133000000002,-82.440516
TBM2014050407,023,27.702683,-82.45105
TBM2014050408,023,27.710366,-82.465233
TBM2014050409,023,27.711966,-82.47985
TBM2014050410,300,27.711166,-82.471733
TBM2014050411,300,27.71635,-82.4644
TBM2014050412,300,27.71795,-82.45035
TBM2014050413,023,27.716516,-82.440333
TBM2014050414,023,27.713516,-82.454433
TBM2014050415,300,27.700633,-82.4477
TBM2014050501,020,27.6763,-82.5192
TBM2014050502,020,27.671733,-82.541866
TBM2014050503,020,27.656133,-82.54775
TBM2014050504,300,27.707866,-82.577983
TBM2014050505,300,27.698066,-82.5279
TBM2014050506,020,27.698633,-82.509816
TBM2014050507,160,27.706916,-82.5072
TBM2014050508,020,27.712483,-82.509316
TBM2014050601,020,27.702583,-82.639316
TBM2014050602,020,27.712966,-82.618733
TBM2014050603,160,27.74285,-82.6263
